Speed	av	del_av	ar	del_ar	PF1Down	PF0	PF1Up	PF2	PExc
-25.149	-12301.17883529776	649.0318861287358	12305.59965374183	649.5110655501283	0.24684056494428983	0.06495214277466337	0.1747725035941707	0.32974651217414647	0.18368827651274386
-20.1192	-16071.485926535759	652.3992016732053	16070.815388325149	653.0967156102595	0.2370067276967151	0.06448222660611053	0.20041740227318594	0.3025813617167108	0.19551228170729285
-15.0894	-12960.586082922766	363.9380596517817	12960.724181541009	364.8796609095694	0.2365114844499762	0.06639464708742845	0.20667694778664447	0.29659472919879115	0.19382219147717475
-10.0596	-6216.585892189708	111.0323720496898	6225.310010653584	111.74452372061874	0.2410370145386526	0.06683143979830848	0.21978106136070452	0.2813210038807082	0.191029480421641
-5.0298	4532.946012440534	325.1351815273603	-4535.115910856015	325.7257758515503	0.24915644786152702	0.063858594702867	0.23276707990729753	0.27160224947890876	0.1826156280494138
-3.77235	5873.805253648079	383.04825940431675	-5856.937525147096	383.01909177783284	0.2523536648414096	0.06180280824052024	0.23753687041514532	0.2694761165557726	0.1788305399471662
-2.5149	6452.650716746365	338.550783434753	-6417.601393842818	336.5892056450669	0.25780063246939766	0.05671406948522177	0.24969210957455182	0.2628955145594302	0.17289767391141214
-1.25745	4620.167345884271	256.6271760913014	-4613.622872219213	258.90973641566575	0.26729919646635564	0.05220498807085777	0.2568425313144537	0.25970781127305703	0.16394547287529204
-0.50298	2293.9006411142914	250.28086564166458	-2313.8179967824763	255.81539207907207	0.2725920892423526	0.050812869376496546	0.2511244867707835	0.2671033549584471	0.15836719965193607
-0.25149	1044.3358943728024	224.99128061498124	-1067.0343993099514	225.61517294403083	0.2782714469763783	0.05108862711382356	0.24297672065344827	0.2734042214049668	0.15425898385140427
0.25149	-277.66553337562556	71.51860678432932	-265.39579062531044	69.90081144655446	0.2737791288040263	0.04978986104135959	0.23746719637116528	0.28821371858985567	0.15075009519361363
0.50298	320.7343889927965	60.074957149517296	327.51029140088764	56.24783746597962	0.2668929185425152	0.048843360946271216	0.2412198735269746	0.2920922138503228	0.1509516331339314
1.25745	2020.378698445019	91.75679329466435	2014.948557044432	91.76788608172829	0.25664678370332916	0.0475203882890773	0.2471494663188626	0.2964515031498135	0.15223185853893237
2.5149	1602.2080040792562	122.63897003182272	1616.8546799140777	120.29744855312948	0.24904293610802827	0.05063375787447848	0.2423945155709537	0.2977846044946273	0.16014418595192464
3.77235	-916.965702823496	211.64563374642017	-892.0128658610184	211.5425352858072	0.2564635558615698	0.05758371892502209	0.23471736696251144	0.2809466093102558	0.170288748940654
5.0298	-3427.861781686895	287.7736097098963	-3392.387230790491	288.0732406063812	0.2577648056107813	0.06172739723918448	0.22607191065053767	0.27607469528624123	0.17836119121326913
10.0596	-10576.967061704483	619.2341992056034	-10571.61025106344	619.0378546941973	0.24956812756526553	0.06883833974882543	0.2203141120275391	0.2685340339980892	0.19274538666029578
15.0894	-17432.400884052262	494.5736222158515	-17427.732510018956	494.3186965776453	0.24102806564352366	0.06678172791081026	0.20055996187879505	0.29945083678734014	0.19217940777954579
20.1192	-20708.277217518345	434.72444650442606	-20701.935433005583	435.1957185040389	0.24101835892964846	0.06405526767036171	0.19704902026657747	0.3132140115152139	0.18466334161821274
25.149	-15094.908782915205	418.4877912009994	-15091.979296338943	418.95268342806645	0.26063443362351346	0.06623610220417323	0.17990677435303412	0.31224011455570044	0.18098257526359274
