Speed	av	del_av	ar	del_ar	PF1Down	PF0	PF1Up	PF2	PExc
-25.149	-12191.294388023616	537.2264166405519	12188.295840660612	537.3889315441252	0.23544712531526532	0.06275563767251031	0.18259981367777517	0.3246175079035107	0.19457991543095354
-20.1192	-15433.920251908223	477.3606969728103	15434.133515518997	478.01894707625775	0.23122568922362483	0.06362791283424496	0.2020571828862063	0.30052622925037037	0.20256298580556922
-15.0894	-11851.503045194186	265.6379094596433	11852.732664347872	266.1481631997441	0.23360446867048393	0.06513949584022366	0.2050111156349847	0.29482370490325555	0.20142121495106782
-10.0596	-4327.445851845265	73.04500787255635	4324.890655880508	72.96589330994473	0.23921492340275086	0.06491124212662416	0.211962966338311	0.2847530281029421	0.19915784002938736
-5.0298	4238.201880905872	201.2543812939033	-4220.300049044271	198.79622354420115	0.24250077721655372	0.06313950713031258	0.21871521702650035	0.28127441618856885	0.19437008243807974
-3.77235	4673.514645516194	251.978255495894	-4684.32244854924	249.53265519836822	0.2435545181285308	0.060914400025242704	0.22122746701004406	0.28283388935675496	0.19146972547944244
-2.5149	4705.413763355472	210.2902465894842	-4731.842354892716	213.05020033611183	0.24822930784785835	0.05465222734117881	0.2263938716442074	0.28977817249149174	0.1809464206752777
-1.25745	3644.114780421289	123.9603784026567	-3619.86338519451	119.9803242050056	0.2526039955768589	0.04878437889264427	0.22131105893508263	0.3140816395382753	0.16321892705715504
-0.50298	1436.61207330888	76.20427461355877	-1431.4477907946614	73.01063600270471	0.26123019762635047	0.04469366618774904	0.19913746385427877	0.35073481067428297	0.14420386165735333
-0.25149	668.9999499231291	62.48622428564961	-668.7987641824212	59.37151496804355	0.26497098487302545	0.041917188024967016	0.183355074163791	0.37629513558741023	0.13346161735082465
0.25149	-273.90375894230004	106.78179520306341	-246.0255795426732	107.10626937926033	0.25868084728923524	0.04056952775026379	0.17482525994540965	0.4001064702676988	0.12581789474740987
0.50298	165.12296555995772	168.59588507990702	194.24312235462213	163.57264980767752	0.25179593220359797	0.040812893623006934	0.18512253701933473	0.3913595988478715	0.13090903830620218
1.25745	1183.6055378214	175.38444200655036	1187.848974253042	175.1168434708927	0.24160451073043837	0.043389165132070986	0.20782032442711024	0.36007296435784125	0.14711303535255388
2.5149	1909.3435262660971	199.33453707249558	1944.7678904036532	188.59471958685282	0.24312460251158508	0.0504156436042095	0.2154869117203501	0.3226232363226849	0.16834960584118341
3.77235	762.9696214055818	220.49647815173756	776.7579423452543	221.3311541593276	0.24391859159093848	0.0577355774157697	0.21340113218349527	0.3007146317117466	0.18423006709806425
5.0298	-511.91915521657614	228.73650073552898	-499.3650873186392	230.08836438703858	0.24212525895635106	0.06129952377523981	0.2114716221760753	0.29321544977966707	0.19188814531268134
10.0596	-6087.944000765379	259.08000365558587	-6085.265022984501	259.1457558335098	0.2381900405310595	0.06604873856311075	0.21195387390464052	0.2836569955142237	0.20015035148698115
15.0894	-14769.631495971445	426.0322719802441	-14769.316722721878	426.0394223352616	0.2363203405462544	0.06502570123878132	0.20520672262556183	0.2927387613507577	0.20070847423866037
20.1192	-19418.926725680696	484.2349278781474	-19414.836269871437	484.50922381799717	0.23470574185952245	0.06306474042588751	0.1988358694882291	0.3053340064484378	0.19805964177793858
25.149	-15427.212165200901	504.41546158362934	-15423.902150795546	504.9504510737669	0.23870509522104189	0.06368494771743793	0.18563311628595272	0.3169477054690727	0.19502913530650956
