Speed	av	del_av	ar	del_ar	LongSpeed	az	del_az	PF1Down	PF0	PF1Up	PF2	PExc
0.43956900000000004	0.0	0.0	0.0	0.0	-87.91380000000001	-923.3562333287074	1.2399632603274656e-5	0.37499321070130553	0.14540615819389213	0.21141398006488776	0.2648943857607605	0.003292265279153407
0.43956900000000004	0.0	0.0	0.0	0.0	-65.93535	-1303.0070859834332	6.439746232401036e-6	0.4524117609343604	0.16612436395132585	0.15898190898293926	0.2177553255120614	0.004726640619312671
0.43956900000000004	0.0	0.0	0.0	0.0	-43.956900000000005	-2001.560624043078	2.1299164668341745e-6	0.6271357609709846	0.186928671749648	0.07481243331963133	0.10378087454368404	0.007342259416053124
0.43956900000000004	0.0	0.0	0.0	0.0	-21.978450000000002	-2709.3991336108843	6.49605890032314e-6	0.8063936056388908	0.12492465404059389	0.018000991414147897	0.04068306054532589	0.009997688361042931
0.43956900000000004	0.0	0.0	0.0	0.0	-13.18707	-3202.334213216674	6.110649648497292e-10	0.8358726167442905	0.09849062855400269	0.016287392924741084	0.03750406347577097	0.011845298301196659
0.43956900000000004	0.0	0.0	0.0	0.0	-4.39569	-4006.9452540828274	1.3559127068990995e-10	0.8374668250276551	0.07921747771272067	0.020365143064563725	0.04807910760888215	0.014871446586177735
0.43956900000000004	0.0	0.0	0.0	0.0	-2.197845	-4252.095898432867	1.1391616542104544e-10	0.8373721385445365	0.07418697075430467	0.021354691607533335	0.05129423797128904	0.015791961122337793
0.43956900000000004	0.0	0.0	0.0	0.0	2.197845	-4706.270089253319	1.3064246195034713e-10	0.8425286040817448	0.061060454989202664	0.023647743827418584	0.05525787351243495	0.017505323589201066
0.43956900000000004	0.0	0.0	0.0	0.0	4.39569	-5002.614781959558	2.1155994638883796e-6	0.8420963645943609	0.055572261685814	0.02590026880284459	0.057808338929193584	0.018622765987789103
0.43956900000000004	0.0	0.0	0.0	0.0	8.79138	-5649.274458077329	8.283490447838873e-10	0.8398539079955439	0.04422161356001454	0.02910448408409015	0.06576073606612592	0.02105925829422753
0.43956900000000004	0.0	0.0	0.0	0.0	13.18707	-6463.1206128905105	1.1788002431955485e-5	0.8318446685960794	0.032518528409648514	0.03549737356252926	0.07601097765510587	0.024128451776637663
0.43956900000000004	0.0	0.0	0.0	0.0	17.58276	-7638.106815667257	1.1579711015922696e-6	0.8096496254056129	0.026347886452383458	0.04322093353666351	0.0922248121090415	0.02855674249630058
0.43956900000000004	0.0	0.0	0.0	0.0	21.978450000000002	-9056.812184537795	1.3869790519558932e-5	0.781515321334076	0.021296063185637714	0.05197702141589927	0.1113196002738113	0.03389199379057594
0.43956900000000004	0.0	0.0	0.0	0.0	26.37414	-10919.798902871096	1.2816200590694992e-6	0.7411398110298912	0.02029638578666806	0.0637915476964232	0.1338707144480084	0.040901541039010975
0.43956900000000004	0.0	0.0	0.0	0.0	30.76983	-13383.011785260249	3.0192329392003042e-6	0.6811567794308141	0.0220152861532485	0.07854927027925751	0.16813743552256993	0.050141228614111674
0.43956900000000004	0.0	0.0	0.0	0.0	35.16552	-16714.380353440523	3.980812946472824e-6	0.5870395328606332	0.025773693366241388	0.10844505237030477	0.21608677506108284	0.06265494634173979
0.43956900000000004	0.0	0.0	0.0	0.0	39.56121	-21099.369888418852	1.3472210521566878e-5	0.46058329681241605	0.03802466187544016	0.14113670207783746	0.281112191080872	0.07914314815343881
0.43956900000000004	0.0	0.0	0.0	0.0	43.956900000000005	-25263.52848707115	2.8220131027612138e-5	0.3413118736135793	0.04779059974179743	0.17548650426385998	0.34055110001976796	0.09485992236099901
0.43956900000000004	0.0	0.0	0.0	0.0	48.35259	-28791.423562503496	1.527123407966183e-5	0.23440703817966058	0.056872374343110044	0.20271949613392293	0.3977852760940781	0.10821581524923213
0.43956900000000004	0.0	0.0	0.0	0.0	52.74828	-30453.665925622678	1.3023284972756954e-7	0.18635503944302617	0.06581178887476552	0.20568402641659178	0.42764334909909074	0.11450579616652978
0.43956900000000004	0.0	0.0	0.0	0.0	57.14397	-30761.14096024186	5.367653490603346e-7	0.15826387752722287	0.060056688554027404	0.21720793520767726	0.44881161077236165	0.1156598879387153
0.43956900000000004	0.0	0.0	0.0	0.0	61.53966	-30963.275742863723	6.188526625763042e-6	0.14659913754089726	0.0613633563457881	0.22485640991707878	0.45078308740358913	0.11639800879265079
0.43956900000000004	0.0	0.0	0.0	0.0	65.93535	-30337.825057244143	4.0511394238963595e-6	0.14790041591072747	0.06282804116149404	0.2327008294318969	0.4425635478778947	0.11400716561799151
0.43956900000000004	0.0	0.0	0.0	0.0	70.33104	-30415.446894037756	3.0385793316799105e-5	0.1800609129334737	0.05951256187026539	0.22806703206664503	0.418105699814921	0.11425379331469936
0.43956900000000004	0.0	0.0	0.0	0.0	74.72673	-30736.038499500148	1.4209697375408962e-9	0.14342284517839948	0.0631492056868545	0.2381833858529927	0.4397885205785147	0.11545604270324365
0.43956900000000004	0.0	0.0	0.0	0.0	79.12242	-30418.817105873495	4.420860413017586e-6	0.17320492062439652	0.05970406120586756	0.21985866943930243	0.4329769837122386	0.11425536501819901
0.43956900000000004	0.0	0.0	0.0	0.0	83.51811000000001	-30506.814290993127	1.1095934347373587e-6	0.15377038112273933	0.060141635082529996	0.22698538950359426	0.44447920824372167	0.11462338604741903
0.43956900000000004	0.0	0.0	0.0	0.0	87.91380000000001	-30204.53958108419	1.105477003437253e-6	0.16437850708980722	0.06243201756841145	0.21751769674524266	0.4422124952450013	0.11345928335154251
0.43956900000000004	0.0	0.0	0.0	0.0	92.30949	-29614.40727829487	3.8939308731771885e-5	0.15609259527936076	0.06520707347654535	0.23027793276627262	0.4372201426908688	0.11120225578695761
0.43956900000000004	0.0	0.0	0.0	0.0	96.70518	-30376.335117140625	2.079291244250829e-6	0.1611979213107779	0.0644478411216968	0.22269228482019032	0.43761599310530813	0.11404595964203193
0.43956900000000004	0.0	0.0	0.0	0.0	101.10087	-30308.485384556192	6.754391127951449e-7	0.16824067720415317	0.06297965762332389	0.23175884680117886	0.4232217083374034	0.11379911003394583
0.43956900000000004	0.0	0.0	0.0	0.0	105.49656	-30366.39286865898	1.2793607708137365e-5	0.17087508214221733	0.06290703415271719	0.21815101158126105	0.43401389558894743	0.11405297653486232
0.43956900000000004	0.0	0.0	0.0	0.0	109.89225	-29633.55453063232	1.5530563780102097e-5	0.17027205274140747	0.05998563966074257	0.21833383413946744	0.44009428686384416	0.11131418659454308
0.43956900000000004	0.0	0.0	0.0	0.0	114.28794	-30114.922791865567	1.4487259413507054e-5	0.17537624294245685	0.05972852428385265	0.21667052130245826	0.43511006501251115	0.11311464645872497
0.43956900000000004	0.0	0.0	0.0	0.0	118.68363000000001	-29689.775926144663	3.5488809235394816e-6	0.17682505067248858	0.060466524375975196	0.21244877856656313	0.4387590898181494	0.11150055656682792
0.43956900000000004	0.0	0.0	0.0	0.0	123.07932	-30344.662025137713	7.328428170115609e-6	0.16748065054938027	0.06415200397555706	0.21615811606538668	0.4382479602411565	0.11396126916852477
0.43956900000000004	0.0	0.0	0.0	0.0	127.47501	-29624.669676094254	5.877517066296307e-6	0.1711277168085282	0.06058867622020486	0.20743933115875174	0.44957867531228424	0.11126560050023519
0.43956900000000004	0.0	0.0	0.0	0.0	131.8707	-29262.32044401671	5.384944407329127e-6	0.18191418551356284	0.0543574785755284	0.197686528047523	0.45614195977540306	0.10989984808798693
0.43956900000000004	0.0	0.0	0.0	0.0	136.26639	-27548.758489218635	3.383124547499571e-6	0.16832558068982806	0.049967157377986515	0.1875293637846433	0.49071719961437155	0.10346069853317456
0.43956900000000004	0.0	0.0	0.0	0.0	140.66208	-26670.833841731055	2.173574760815852e-5	0.1699618791225417	0.0503316681556454	0.17574337344890412	0.5038479075540521	0.100115171718861
0.43956900000000004	0.0	0.0	0.0	0.0	145.05777	-26355.941183818308	3.988051829168998e-6	0.1500551473820007	0.048263360038128415	0.16243482476022444	0.5402973591240315	0.09894930869561833
0.43956900000000004	0.0	0.0	0.0	0.0	149.45346	-24650.746256104416	1.3693265668680057e-6	0.14676311811833148	0.041863646390067226	0.14973302275772415	0.5691173582508146	0.09252285448306743
0.43956900000000004	0.0	0.0	0.0	0.0	153.84915	-19159.505323232133	2.1712669306565704e-6	0.11256861569300443	0.03286822987420047	0.11475084355460333	0.6679064835254955	0.0719058273526995
0.43956900000000004	0.0	0.0	0.0	0.0	158.24484	-14339.078521289583	1.9710677661853986e-5	0.08750292048518625	0.023731649537359123	0.08285161335755177	0.7521173680620203	0.05379644855788373
0.43956900000000004	0.0	0.0	0.0	0.0	162.64053	-11039.056411378944	1.1811074597060597e-5	0.060399756603508714	0.017065357755641455	0.06586403133362824	0.8152769150853907	0.0413939392218331
0.43956900000000004	0.0	0.0	0.0	0.0	167.03622000000001	-8685.683564319881	1.1031511166459717e-5	0.050404701219539466	0.013094543295379757	0.0549476432505233	0.8490064073939818	0.032546704840576195
0.43956900000000004	0.0	0.0	0.0	0.0	171.43191000000002	-7274.926159521864	6.256968812750423e-6	0.039673338826261104	0.010228767513358106	0.0544004386700999	0.86846251133761	0.02723494365267233
0.43956900000000004	0.0	0.0	0.0	0.0	175.82760000000002	-6256.564245738235	1.478180071250348e-5	0.03274987101667186	0.008892300310333723	0.06140825374561682	0.8735426185899439	0.02340695633743654
0.43956900000000004	0.0	0.0	0.0	0.0	180.22329	-5385.159631346387	4.4114580650471415e-6	0.02628240565821821	0.007168875582046097	0.07553129135837797	0.8708975195980084	0.02011990780335081
