Speed	av	del_av	ar	del_ar	LongSpeed	az	del_az	PF1Down	PF0	PF1Up	PF2	PExc
0.30687	0.0	0.0	0.0	0.0	-61.373999999999995	-178.70816806322722	1.3386986054654712e-6	0.27658175821884157	0.09946778880305315	0.2452061490592909	0.3780973946656453	0.0006469092531686167
0.30687	0.0	0.0	0.0	0.0	-46.030499999999996	-256.5473661417329	9.399713294775902e-7	0.2894927061341377	0.10840003190701789	0.24633172212474524	0.3548038533490814	0.000971686485018863
0.30687	0.0	0.0	0.0	0.0	-30.686999999999998	-402.99905238143367	2.8400258299147647e-7	0.3188650760223738	0.1282616055411385	0.2487456678957912	0.3025515423237938	0.0015761082169014242
0.30687	0.0	0.0	0.0	0.0	-15.343499999999999	-682.6564882286408	1.6740537573406667e-10	0.40680760386277404	0.1786888568818902	0.23365195801851107	0.17812386825609336	0.0027277129807305013
0.30687	0.0	0.0	0.0	0.0	-9.2061	-859.4038698917104	7.927806342239267e-7	0.4884567626491787	0.21304217185811306	0.1943961211589494	0.10065172652013968	0.003453217813618663
0.30687	0.0	0.0	0.0	0.0	-3.0686999999999998	-919.8697970334257	2.4423656472615254e-11	0.6105526780527656	0.23743614540177588	0.10491765370740928	0.043391354442146944	0.0037021683959023426
0.30687	0.0	0.0	0.0	0.0	-1.5343499999999999	-902.6012457380986	2.376572384227657e-11	0.6434160511035409	0.23788425885926368	0.07956977170856082	0.03549852202969758	0.0036313962989383236
0.30687	0.0	0.0	0.0	0.0	1.5343499999999999	-863.9482192597214	4.246899110979587e-6	0.6970301264564241	0.23419795408821578	0.04017545975746797	0.025123322300614974	0.0034731373972768367
0.30687	0.0	0.0	0.0	0.0	3.0686999999999998	-872.9366102356618	6.4823135287770025e-6	0.7100930123198871	0.23407005690331523	0.0282301407059819	0.024095410633101284	0.0035113794377156235
0.30687	0.0	0.0	0.0	0.0	6.1373999999999995	-961.3538652973571	1.357948638121358e-10	0.7155091619981642	0.23853819974928325	0.015217014096921977	0.026861587300614324	0.0038740368550198518
0.30687	0.0	0.0	0.0	0.0	9.2061	-1019.8668051091448	2.1978746796142507e-7	0.7350375542527112	0.2254072410747967	0.010377684255365725	0.025061080631972307	0.004116439785154144
0.30687	0.0	0.0	0.0	0.0	12.274799999999999	-1129.4898325794638	4.757848258075919e-8	0.743903624454351	0.21659330487322698	0.009723558118608849	0.025212250375820023	0.004567262177994407
0.30687	0.0	0.0	0.0	0.0	15.343499999999999	-1295.646160522797	2.684349792991228e-6	0.7425809455747795	0.2117048994378729	0.01150330896879416	0.028957923655635598	0.005252922362919178
0.30687	0.0	0.0	0.0	0.0	18.4122	-1487.3602172730368	4.1720400911668254e-7	0.7422981809775037	0.20145078746300504	0.012948948208664646	0.037259918240219535	0.006042165110608679
0.30687	0.0	0.0	0.0	0.0	21.4809	-1657.9989926963688	2.037348021273132e-6	0.7593717900811763	0.18181121138053766	0.014469098650590758	0.03760313204319465	0.006744767844501207
0.30687	0.0	0.0	0.0	0.0	24.549599999999998	-1859.1789014319022	8.8811511896934e-7	0.7756637146802812	0.1564602175112229	0.017724660232760175	0.042576635748565836	0.007574771827168657
0.30687	0.0	0.0	0.0	0.0	27.618299999999998	-2116.581178008341	2.7561707770622575e-7	0.7931505768546133	0.12791928741381028	0.02085500195708662	0.04944106208424186	0.008634071690247196
0.30687	0.0	0.0	0.0	0.0	30.686999999999998	-2318.958093886958	5.802810092741376e-7	0.8235312668906631	0.09003581992363469	0.0234907671829664	0.053471839696265754	0.009470306306471235
0.30687	0.0	0.0	0.0	0.0	33.7557	-2591.7713997439955	2.0352984662999153e-6	0.8471956194448753	0.05304114157130648	0.027304577062593885	0.06186419247004311	0.010594469451182045
0.30687	0.0	0.0	0.0	0.0	36.8244	-2895.0923107720087	2.544812409718766e-6	0.8603094915176928	0.03048747738941935	0.0299764833703214	0.06738219408484747	0.011844353637720677
0.30687	0.0	0.0	0.0	0.0	39.8931	-3353.000013583885	1.7473847399637336e-6	0.854999371862587	0.015687189717683226	0.037926978819390875	0.07765776890686735	0.013728690693472921
0.30687	0.0	0.0	0.0	0.0	42.9618	-3830.0932937114785	9.443633711643506e-7	0.8392331749423343	0.011250332359275252	0.04248363798016008	0.09134382274574862	0.01568903197248505
0.30687	0.0	0.0	0.0	0.0	46.030499999999996	-4737.804807518395	2.4104899218522774e-7	0.7944164244748869	0.011128459596660535	0.05818885482658228	0.11684760663065286	0.01941865447121998
0.30687	0.0	0.0	0.0	0.0	49.099199999999996	-6126.5882478604735	1.1526890479015613e-6	0.7327217457595387	0.015664082679335233	0.07398439174213099	0.15250713951919762	0.025122640299799943
0.30687	0.0	0.0	0.0	0.0	52.167899999999996	-8299.447794298983	2.9139373195259945e-6	0.637844322182869	0.02386795216921163	0.1006951946791166	0.20354125197462428	0.034051278994180714
0.30687	0.0	0.0	0.0	0.0	55.236599999999996	-11458.023166083229	9.065895243463065e-6	0.4941394898081057	0.03557093409678785	0.14768733078355467	0.27556139339443486	0.047040851917119014
0.30687	0.0	0.0	0.0	0.0	58.305299999999995	-14273.429676277176	2.171240860833041e-6	0.3618326788977364	0.04701093332228957	0.18714545076564693	0.3453903757166606	0.058620561297669196
0.30687	0.0	0.0	0.0	0.0	61.373999999999995	-16821.81869180486	2.993885258598139e-6	0.24399407998993783	0.06021883800070339	0.21627673943192094	0.41041329091353423	0.06909705166390635
0.30687	0.0	0.0	0.0	0.0	64.4427	-18060.70600776818	4.578013181286082e-6	0.16490950596108134	0.06643945776189472	0.23137949146966602	0.4630575492974655	0.07421399550989646
0.30687	0.0	0.0	0.0	0.0	67.5114	-18213.794719467238	1.44549542361371e-6	0.16814431048914968	0.0738022918648121	0.21954036077923775	0.46368646655565926	0.07482657031114501
0.30687	0.0	0.0	0.0	0.0	70.58009999999999	-18106.36508814489	2.407233172044735e-6	0.13784302255354094	0.06820357229928502	0.24212612601861624	0.47745645523960656	0.07437082388895443
0.30687	0.0	0.0	0.0	0.0	73.6488	-18431.957993719	1.4011790993149185e-5	0.15969791696046365	0.07052583447552652	0.2421680652298835	0.45193944009452763	0.0756687432396014
0.30687	0.0	0.0	0.0	0.0	76.7175	-17219.20789566275	4.08111460706916e-6	0.18698598195707883	0.07146187612815436	0.2559316743037049	0.41497828713021656	0.07064218048084703
