Speed	av	del_av	ar	del_ar	PF1Down	PF0	PF1Up	PF2	PExc
-21.978450000000002	-3310.2079500814793	268.53199827933923	3308.840762285814	268.5811013339539	0.1551165568434658	0.03408795342513324	0.13460749243159992	0.15232124726376822	0.10774512617834284
-17.58276	-3136.4150102801123	232.0465670801513	3138.8714143982684	230.94472948765195	0.16047350102757382	0.03513928750263866	0.13789594261833202	0.1600792097411388	0.1118033583198855
-13.18707	-3376.8194561147916	258.2090195389828	3384.2311707064423	259.16704330194983	0.1551746892116392	0.032291148455867794	0.1280994793388821	0.14354640718099212	0.1022037555631059
-8.79138	-2683.9814035315067	120.94213601306656	2679.510544434665	121.6857516047133	0.15754962470143846	0.03488382619141855	0.13592411130333626	0.1520465113171611	0.09832335936816249
-4.39569	-849.4809355814093	52.71048370942634	839.7380288735313	54.170065823203544	0.12961509687238854	0.03016374239296892	0.12109831888557751	0.17885900778150313	0.08372171508610059
-3.2967675	-456.7428740163423	90.52839820501727	460.620634712554	91.68968751906036	0.12661923672606515	0.02894252928737357	0.11875106627346202	0.19038272953700025	0.08037997227114699
-2.197845	355.7644533824683	142.93376667219698	-356.09850568311634	134.48210218699322	0.12893805151743062	0.028491701292117345	0.11513648598967714	0.2183983724139909	0.07473450464427647
-1.0989225	311.75170753664065	129.8870387749588	-306.0355500807602	127.32939663975979	0.1369901223030311	0.028732046831270692	0.11263709226285297	0.2519727589471961	0.06877508702769544
-0.43956900000000004	95.38504515174787	63.569282471731555	-95.17489246219644	53.254456285863355	0.14203179832145885	0.027514056400957932	0.1253638343578742	0.26642395725568324	0.0669368154289591
-0.21978450000000002	-137.6784404897518	27.647550997991964	139.28606679801888	27.005699540856963	0.14745141770611186	0.026447995466552604	0.12124253275102377	0.2588875724649159	0.06260368752344428
0.21978450000000002	65.57703362081546	31.128750136462124	61.519413116581	25.31465885946411	0.14195870340629127	0.02731786151872685	0.12952375804880423	0.24918965507792534	0.0641830510586729
0.43956900000000004	293.0229238990238	48.09199591004587	293.37478545141533	49.22722073729795	0.14205732593322917	0.028515511534485415	0.13051029566913336	0.24080591103385413	0.06733617053096463
1.0989225	375.7923947389964	83.31727850181241	378.83568085712267	82.29261832562449	0.14030171479797765	0.029344731406954976	0.11756846161058991	0.22579790899948748	0.0705727137836091
2.197845	-136.99341403902804	51.50573483832131	-107.07465280297788	50.149145920245985	0.13570325184956383	0.03049306558863517	0.11810733983771375	0.20539737537240646	0.07901262770996927
3.2967675	-1012.0115325887997	130.94576422485892	-1006.2965167639168	129.02001387763374	0.1309963167334575	0.02951934362106507	0.12072473447899743	0.1792231910064996	0.08115038778174363
4.39569	-1526.5951271117083	124.1959960562336	-1523.2577213536738	122.21649744906483	0.13158116911310558	0.030088887689861465	0.12393766412499889	0.16819568095697798	0.08376689248080321
8.79138	-4000.5299177534052	154.8444269911489	-4008.3651496030366	154.23299018711586	0.15580769831342675	0.03320462815313134	0.13455268766415196	0.14838416381822261	0.1010483804382393
13.18707	-4141.296736330884	224.81962451906347	-4141.983077237967	224.23171623221836	0.15018214723740872	0.03261446987499696	0.11941041719421971	0.1394628396734511	0.10270431222760694
17.58276	-3439.6716508446325	241.59976622543314	-3440.3401072674083	241.23439719318722	0.159382202347549	0.03484748688472107	0.1314573332292317	0.16448683520835825	0.1075870754977035
21.978450000000002	-3178.830738785382	195.42626028684862	-3174.972602234913	194.87971670042955	0.15724416637246882	0.035132228909273686	0.13019978727723086	0.15451254437970366	0.10709135987392146
