Speed	av	del_av	ar	del_ar	LongSpeed	az	del_az	PF1Down	PF0	PF1Up	PF2	PExc
0.30687	0.0	0.0	0.0	0.0	-61.373999999999995	-178.70816890428154	2.1287712519977945e-6	0.2765817582253076	0.09946778880355113	0.2452061490547886	0.37809739466290826	0.0006469092534436761
0.30687	0.0	0.0	0.0	0.0	-46.030499999999996	-256.5473627928639	3.094501836776909e-6	0.2894927061458801	0.10840003191171134	0.24633172211755383	0.35480385333994463	0.0009716864849101069
0.30687	0.0	0.0	0.0	0.0	-30.686999999999998	-402.99905314551194	1.244205127653773e-6	0.3188650760159575	0.12826160553991783	0.24874566789991912	0.3025515423273124	0.0015761082168920964
0.30687	0.0	0.0	0.0	0.0	-15.343499999999999	-682.6564880896118	1.0119689157269323e-7	0.40680760386542814	0.17868885688169198	0.2336519580169123	0.1781238682552428	0.0027277129807244792
0.30687	0.0	0.0	0.0	0.0	-9.2061	-859.4038708113468	6.401806128637443e-7	0.48845676263560683	0.21304217185677007	0.19439612116912974	0.1006517265250525	0.0034532178134418176
0.30687	0.0	0.0	0.0	0.0	-3.0686999999999998	-919.8697976371241	3.485373919928781e-7	0.6105526780514667	0.2374361454013534	0.10491765370837462	0.043391354442757005	0.003702168396048109
0.30687	0.0	0.0	0.0	0.0	-1.5343499999999999	-902.6012493983425	2.1132408097255507e-6	0.6434160511134814	0.23788425885785414	0.07956977170278953	0.03549852202700859	0.0036313962988666314
0.30687	0.0	0.0	0.0	0.0	1.5343499999999999	-863.9482192596877	4.246891346913532e-6	0.6970301264564244	0.23419795408821578	0.04017545975746785	0.0251233223006149	0.0034731373972768276
0.30687	0.0	0.0	0.0	0.0	3.0686999999999998	-872.9366167180367	7.4851071474692735e-6	0.7100930123087632	0.2340700569056939	0.028230140710386722	0.02409541063675196	0.003511379438405961
0.30687	0.0	0.0	0.0	0.0	6.1373999999999995	-961.3538705846518	3.0526507176485027e-6	0.7155091619779228	0.23853819975088458	0.015217014104737928	0.026861587310294262	0.0038740368561595378
0.30687	0.0	0.0	0.0	0.0	9.2061	-1019.8668051105849	2.205742182602532e-7	0.7350375542528027	0.22540724107483212	0.01037768425532017	0.02506108063192176	0.0041164397851240295
0.30687	0.0	0.0	0.0	0.0	12.274799999999999	-1129.4898326207701	4.122184197720375e-8	0.7439036244540411	0.21659330487321057	0.009723558118670872	0.025212250376043077	0.00456726217803455
0.30687	0.0	0.0	0.0	0.0	15.343499999999999	-1295.6461579874976	3.022080582428403e-6	0.7425809455743998	0.21170489943714918	0.011503308968901556	0.02895792365585348	0.005252922363696447
0.30687	0.0	0.0	0.0	0.0	18.4122	-1487.360216834103	6.130923164725868e-7	0.7422981809760333	0.20145078746430647	0.012948948208642475	0.037259918240571406	0.006042165110446367
0.30687	0.0	0.0	0.0	0.0	21.4809	-1657.9989899935192	9.550994599228692e-8	0.7593717900889859	0.18181121137888612	0.014469098648921897	0.037603132039285746	0.00674476784392298
