Speed	av	del_av	ar	del_ar	LongSpeed	az	del_az	PF1Down	PF0	PF1Up	PF2	PExc
0.43956900000000004	0.0	0.0	0.0	0.0	-87.91380000000001	-923.3562593556935	2.5455253665659145e-6	0.37499321074786646	0.14540615820677952	0.21141398003724454	0.264894385728882	0.003292265279227197
0.43956900000000004	0.0	0.0	0.0	0.0	-65.93535	-1303.0070889561207	4.865479693879434e-6	0.4524117609386465	0.16612436395134422	0.1589819089806417	0.21775532551029803	0.004726640619070431
0.43956900000000004	0.0	0.0	0.0	0.0	-43.956900000000005	-2001.5606239063827	2.2213445826385095e-6	0.6271357609576498	0.186928671750976	0.07481243332593612	0.10378087454873028	0.007342259416707815
0.43956900000000004	0.0	0.0	0.0	0.0	-21.978450000000002	-2709.3991447040517	1.1531592790311772e-6	0.8063936056268097	0.12492465404409199	0.018000991417453774	0.040683060549288684	0.00999768836235542
0.43956900000000004	0.0	0.0	0.0	0.0	-13.18707	-3202.334213216395	6.250949278564721e-10	0.8358726167442908	0.09849062855400323	0.01628739292474101	0.037504063475770774	0.01184529830119663
0.43956900000000004	0.0	0.0	0.0	0.0	-4.39569	-4006.9452540823404	1.428495369670084e-10	0.8374668250276581	0.07921747771271967	0.02036514306456349	0.048079107608881684	0.01487144658617758
0.43956900000000004	0.0	0.0	0.0	0.0	-2.197845	-4252.095898432913	1.3132545005743505e-10	0.8373721385445363	0.07418697075430486	0.021354691607533293	0.05129423797128897	0.01579196112233777
0.43956900000000004	0.0	0.0	0.0	0.0	2.197845	-4706.27008925304	1.5631398212957134e-10	0.8425286040817432	0.06106045498920246	0.023647743827418497	0.055257873512434774	0.01750532358920101
0.43956900000000004	0.0	0.0	0.0	0.0	4.39569	-5002.614783971187	3.1062484319916787e-6	0.8420963645856367	0.05557226168684305	0.02590026880559773	0.05780833893294655	0.018622765988974478
0.43956900000000004	0.0	0.0	0.0	0.0	8.79138	-5649.274458076632	2.8295341210466267e-10	0.8398539079955433	0.044221613560014646	0.029104484084090384	0.06576073606612585	0.02105925829422759
0.43956900000000004	0.0	0.0	0.0	0.0	13.18707	-6463.120605879285	7.98041753039834e-6	0.8318446685987944	0.03251852840865336	0.03549737356266723	0.0760109776535248	0.024128451776363295
0.43956900000000004	0.0	0.0	0.0	0.0	17.58276	-7638.10681554419	1.08345252462218e-6	0.8096496254082229	0.026347886452229817	0.04322093353560494	0.09222481210811978	0.028556742495824888
0.43956900000000004	0.0	0.0	0.0	0.0	21.978450000000002	-9056.812196196479	1.166171434951841e-5	0.7815153213593018	0.021296063183314774	0.051977021409197605	0.11131960026209067	0.03389199378609651
0.43956900000000004	0.0	0.0	0.0	0.0	26.37414	-10919.79889803664	3.045344760291907e-6	0.7411398110109371	0.020296385787790708	0.06379154770263532	0.1338707144568598	0.04090154104177675
0.43956900000000004	0.0	0.0	0.0	0.0	30.76983	-13383.011788386306	4.384076195937434e-6	0.6811567795034268	0.022015286146375712	0.07854927025814121	0.168137435489721	0.05014122860233591
0.43956900000000004	0.0	0.0	0.0	0.0	35.16552	-16714.380357421465	5.742195407355075e-10	0.5870395328711817	0.025773693365788015	0.10844505236705904	0.21608677505628587	0.06265494633968782
0.43956900000000004	0.0	0.0	0.0	0.0	39.56121	-21099.369904680334	1.8791597753580954e-5	0.4605832968432954	0.038024661874312735	0.1411367020685149	0.2811121910642773	0.07914314814960259
0.43956900000000004	0.0	0.0	0.0	0.0	43.956900000000005	-25263.5284915755	2.3033230158194347e-5	0.3413118736043351	0.04779059974381911	0.17548650426516335	0.3405511000229088	0.09485992236377742
0.43956900000000004	0.0	0.0	0.0	0.0	48.35259	-28791.423568238286	5.183675167213849e-6	0.2344070381898708	0.05687237434520874	0.20271949613045365	0.39778527608486824	0.10821581524960201
