Speed	av	del_av	ar	del_ar	LongSpeed	az	del_az	PF1Down	PF0	PF1Up	PF2	PExc
0.43956900000000004	0.0	0.0	0.0	0.0	-87.91380000000001	-540.2983642052579	2.1118480838915897e-6	0.3275068755262526	0.1311028493080444	0.24292916100738055	0.2965121397094147	0.0019489744489080015
0.43956900000000004	0.0	0.0	0.0	0.0	-65.93535	-878.6496847105786	8.783061264631694e-7	0.4067171654791106	0.17360353901049408	0.22645541058680155	0.1899996975600598	0.0032241873635333695
0.43956900000000004	0.0	0.0	0.0	0.0	-43.956900000000005	-1268.9657055111527	1.614331619806332e-6	0.6036194351533097	0.2221747012055823	0.09653960649928625	0.0729722963976309	0.004693960744191728
0.43956900000000004	0.0	0.0	0.0	0.0	-21.978450000000002	-1518.2453243451205	6.278863281363154e-7	0.790320372350518	0.167788739172316	0.011113576760942072	0.025148301417484004	0.005629010298741287
0.43956900000000004	0.0	0.0	0.0	0.0	-13.18707	-2010.4430935974988	1.3287459561404734e-7	0.789667539012091	0.15832292285706903	0.014032850193044281	0.030494933201674068	0.007481754736122127
0.43956900000000004	0.0	0.0	0.0	0.0	-4.39569	-2595.65031532819	1.412543343223504e-10	0.8034472301409183	0.12779160838291712	0.01834254675467517	0.04073327602098767	0.009685338700501506
0.43956900000000004	0.0	0.0	0.0	0.0	-2.197845	-2752.6751542023726	3.454167343854246e-11	0.8088028717076662	0.11690988747567216	0.019808002251559126	0.04420272651826947	0.010276512046834286
0.43956900000000004	0.0	0.0	0.0	0.0	2.197845	-3009.5957248712375	1.0262207589303868e-10	0.83338223576846	0.08888158806630937	0.02106667226456167	0.045424586085358105	0.01124491781531321
0.43956900000000004	0.0	0.0	0.0	0.0	4.39569	-3201.3229989653832	9.75265295202518e-11	0.8391246160878834	0.07731898825210812	0.023585493414251438	0.048002478244180614	0.011968424001578526
0.43956900000000004	0.0	0.0	0.0	0.0	8.79138	-3620.2448256144444	2.2075365593820734e-10	0.8507038279964131	0.05347526295380872	0.02706753473952942	0.0552082890426846	0.013545085267564557
0.43956900000000004	0.0	0.0	0.0	0.0	13.18707	-4136.497592748091	1.6998536465306e-6	0.8553832251108662	0.03234319179453528	0.032174046131409756	0.06460956401339682	0.015489972949793112
0.43956900000000004	0.0	0.0	0.0	0.0	17.58276	-4850.357863132752	4.398820371880062e-10	0.8448421520220966	0.021125818131774384	0.04063156742709248	0.07522332805558131	0.018177134363458313
0.43956900000000004	0.0	0.0	0.0	0.0	21.978450000000002	-5887.504346867207	6.791495311688777e-6	0.8267245292472938	0.013957842738608006	0.04745006808327599	0.08978616465798897	0.022081395272833686
0.43956900000000004	0.0	0.0	0.0	0.0	26.37414	-7103.367059354546	1.0266597353694669e-6	0.793304393728429	0.012902769779879494	0.05764977881447085	0.10948654950232561	0.026656508174895743
0.43956900000000004	0.0	0.0	0.0	0.0	30.76983	-8862.985658181318	9.331905145001839e-7	0.7368129109065319	0.016167092949332506	0.07286285831343096	0.14088130420888567	0.03327583362182021
0.43956900000000004	0.0	0.0	0.0	0.0	35.16552	-11414.78947267402	3.995771048547015e-6	0.6434232540050128	0.022089026215810853	0.10293685909958851	0.18868162615855594	0.04286923452103308
