Speed	av	del_av	ar	del_ar	PFHigh	PFLow	PFeThreeHalfHigh	PFeThreeHalfLow
-29.97	17756.841479489343	19930.323132931677	-17757.305372340208	19932.408295368008	0.8387390330104915	0.1305240401615898	0.030213058983658912	0.0005238678442664342
-26.22375	-3220.6551142548988	15145.213061582135	3220.9654889644994	15146.75770660325	0.8154373576275723	0.14914366296659948	0.034834948044893524	0.0005840313609432205
-22.4775	-20203.430788558304	10919.740499811687	20208.69073627088	10923.103716038178	0.7510203400598245	0.22741381383275197	0.021038494415461437	0.0005273516919655948
-18.73125	-3232.9690374030115	1756.549855963363	3229.9114017036463	1754.8649989766222	0.6706924240056477	0.3186700786547159	0.010222712923877796	0.00041478441576014324
-14.985	259.6425683285024	2191.590376660589	-259.701921279892	2191.938271457948	0.601170770092584	0.39392770712023584	0.004570586974782234	0.00033093581239855
-11.23875	62.816424791632954	2453.8828605517856	-63.70933814597066	2454.5789148041304	0.562614996536933	0.43460628224040865	0.0025121272730537097	0.0002665939496047453
-7.4925	3182.4090716580254	4644.579780984016	-3178.1218834095794	4654.544782649725	0.5478764021772966	0.45010833985432497	0.0017928163509204544	0.00022244161745804366
-5.994	-1054.3445362153193	1904.335712848366	1058.8553681631256	1907.029652476583	0.5438264910833492	0.45435815702859267	0.0016000380188343397	0.0002153138692234966
-4.4955	-649.2753928706601	1986.9063100363148	660.1566265884533	1991.9606709191994	0.5426724080699508	0.45561355202481585	0.0015047821815103387	0.00020925772372453827
-2.997	-25.08267928895722	973.5342821707501	19.39176399977046	974.6227650653237	0.5452582141162557	0.4530521035027985	0.0014838336457338626	0.00020584873521262397
-1.4985	-461.05530030882994	796.5167402387553	451.5473273698005	800.3358890676556	0.5476106471739429	0.4506800386211255	0.0015055848929787143	0.000203729311954009
-0.74925	452.2434266193782	449.80333294094083	-459.10531579419603	455.52374924282657	0.5483635628233656	0.44992577248857313	0.001503888691980923	0.00020677599608106986
-0.374625	-1652.361313976922	2085.1213307956423	1677.937817067283	2117.053473598375	0.5537243415072017	0.444500027221697	0.0015730510403946536	0.00020258023070932158
0.374625	747.6003700978115	1875.791492036877	755.6847773779637	1903.19015480713	0.5568271222442918	0.44132506985451914	0.0016453659127258335	0.0002024419884630133
0.74925	710.5408422198244	3758.6216075116845	719.8244559694679	3816.058980619347	0.5543953740977402	0.44375760124234226	0.001639316507975233	0.00020770815194469082
1.4985	1483.166823790638	1146.5314702409428	1492.6621133844353	1151.717184049021	0.5566892368742722	0.4414265847028619	0.0016716415713371035	0.0002125368515302616
2.997	-900.0267281859534	1262.1925154037908	-905.5944082465128	1261.144717651141	0.5649634824055165	0.4329338199981225	0.0018843869611665474	0.00021831063519594772
4.4955	-23.402385076300117	1986.6118478652188	-26.879918349398594	1994.3983647104337	0.570976260814273	0.4266892286472787	0.002105360240818784	0.00022915029762813672
5.994	484.84785252374377	820.7350909380104	485.4687824162089	828.1525568633779	0.5850421594247674	0.41225380304821246	0.002455163662713384	0.00024887386430813926
7.4925	6464.1454272454275	4873.718325337664	6472.054991448928	4879.617962226579	0.6030535720157884	0.39332067126161135	0.003379139218554416	0.0002466175040483899
11.23875	-1006.154602234714	154.71406848528008	-1004.6511626676062	153.76522884064713	0.6678518660186823	0.32578105793399526	0.006057586689083476	0.00030948935823998426
14.985	-10351.08407140632	5164.0560294833285	-10354.773090199114	5165.55077729618	0.7580933085656474	0.22853868983535483	0.013032543885662341	0.000335457713339011
18.73125	-6877.266983338247	8392.402620934672	-6875.957621566994	8393.53544668108	0.8456049957778405	0.1327669037039665	0.021252357861251098	0.0003757426569480774
22.4775	-3070.614325269078	4703.4886979240655	-3070.823647306117	4704.339467788525	0.8104800500496607	0.17178862961017194	0.01737102288845988	0.0003602974517113495
26.22375	-7110.280594540931	1621.5384027268985	-7123.013357623788	1609.6646359374333	0.7484112773362339	0.2430021806846816	0.008184336855391786	0.0004022051236947048
29.97	-456.877761448133	894.3406722718687	-457.010901588155	894.2301958055331	0.6178487274451566	0.37864795393411466	0.003141545162418751	0.00036177345831009595
