Speed	av	del_av	ar	del_ar	PFHigh	PFLow	PFeThreeHalfHigh	PFeThreeHalfLow
-29.97	0.08429524913408346	0.03194639255254518	-0.08430255402916989	0.031948355451234825	0.5000035664134376	0.49999623734146686	1.828875798274532e-7	1.3357514724946383e-8
-26.22375	-0.04822785865682505	0.07045201026098154	0.04823316657492258	0.07045934796806082	0.5000040844761733	0.4999957861768495	1.1663228276306923e-7	1.271469666502678e-8
-22.4775	0.02064559180021899	0.05344845639529953	-0.02064758836265738	0.05345559148099292	0.5000027535437588	0.4999971527451686	8.502837835183797e-8	8.682689963585403e-9
-18.73125	0.001382279841474361	0.051649351385186476	-0.001382590188015501	0.05165966378226252	0.5000014191876163	0.49999852772455233	4.796114208991202e-8	5.126688718060863e-9
-14.985	0.0011669187688464451	0.011005554360388145	-0.0011672402013433968	0.011009552362553786	0.5000009155597865	0.4999990520871648	2.8707050311596167e-8	3.6459987881883642e-9
-11.23875	0.0080371630279919	0.009936296570558122	-0.008041716642813881	0.009941930273473586	0.5000007906558173	0.4999991873638756	1.8900593870784384e-8	3.0797095420743708e-9
-7.4925	-0.0046613044908070415	0.009308983023066859	0.004666982708451417	0.009320616862146204	0.5000007063332161	0.49999927681989637	1.4158527069550604e-8	2.688358393379339e-9
-5.994	0.002208183646984822	0.011533348264709092	-0.002212732535476663	0.011557172076762434	0.5000007132435956	0.499999270928912	1.3202379312807085e-8	2.6251132923058026e-9
-4.4955	0.0059368196550957245	0.016696739439059704	-0.005959973980211259	0.016762399796915805	0.5000007654751228	0.49999921969484684	1.2168238652253532e-8	2.6617930095473615e-9
-2.997	-0.005151042332034513	0.001857243842774913	0.005157620648426597	0.0018595877351491874	0.5000008866177931	0.4999990979097297	1.2741225029962919e-8	2.7312516284223884e-9
-1.4985	-0.00536674813637297	0.01673286814609681	0.005393904489325051	0.016817803455690408	0.5000010308852074	0.4999989532770684	1.293871482304039e-8	2.8990093548352682e-9
-0.74925	-0.008103332157170861	0.013183851266125193	0.008229019207347185	0.013388453573818697	0.500001111141925	0.49999887274423227	1.3116128646240545e-8	2.997711641090521e-9
-0.374625	-0.002713695865981791	0.02894159057105842	0.0027556877359057965	0.029390376906319505	0.5000012677139175	0.499998715910396	1.329546063213933e-8	3.080222050464115e-9
0.374625	0.007978974571015835	0.013053035444250263	0.008102863181562186	0.013255580745370393	0.5000014228467411	0.4999985601989895	1.3693733229726546e-8	3.260533305571698e-9
0.74925	0.004113505082974333	0.005513524404662388	0.004177146980785355	0.005598999157893903	0.5000014006217459	0.4999985820309859	1.3973545378886781e-8	3.373718711401342e-9
1.4985	0.005507393984736205	0.011017050973866729	0.0055352336452463655	0.011073131319892222	0.500001543394591	0.49999843858885296	1.4451777684136939e-8	3.56477505532578e-9
2.997	0.0023891774557889584	0.005415853908561529	0.0023921235086224475	0.005422827309575249	0.5000019674037633	0.49999801257161397	1.589199506728801e-8	4.132629392811141e-9
4.4955	-0.006683313678399022	0.008565795242091058	-0.006709858176574236	0.008598959768869457	0.5000023524626719	0.4999976249626188	1.7745843684724698e-8	4.828869000556291e-9
5.994	0.003278312995844763	0.008723396814643491	0.0032853281789635173	0.008741628542705701	0.5000031608206251	0.4999968123517729	2.0857845527445316e-8	5.969755230120542e-9
7.4925	0.015368839849073808	0.004205983464159715	0.015388529254826979	0.004211135758653306	0.5000041960040085	0.4999957713144872	2.5288496903352016e-8	7.393008929002517e-9
11.23875	-0.005198271428474561	0.025911097451058157	-0.005201251606751294	0.025926119287465015	0.5000056883217985	0.4999942599713232	4.2602592643968084e-8	9.104284608370445e-9
14.985	-0.02116826017621237	0.024140134109298085	-0.02117485694639114	0.02414788500083129	0.5000033470089447	0.49999659346816266	5.385641232950126e-8	5.6664768051432484e-9
18.73125	0.0014938000011910084	0.006962198984991162	0.0014940305416283964	0.006963371574385582	0.5000016397689346	0.4999983201052262	3.6610089050701804e-8	3.5157534557074807e-9
22.4775	0.0015198546570846254	0.004002684930503769	0.0015197726144864153	0.00400337067757344	0.5000012346626916	0.49999873549078216	2.664145815321571e-8	3.2050694802603503e-9
26.22375	-0.003919947111678683	0.008958019856648328	-0.0039203991568158925	0.008958951403780054	0.5000009174873679	0.4999990622217321	1.7084280588221536e-8	3.206619796642215e-9
29.97	-0.0037349096608952693	0.0009314716423916487	-0.0037351062617476793	0.0009315080009365123	0.49999924968210996	0.5000007396752751	8.303427281356197e-9	2.339188109386876e-9
