Speed	av	del_av	ar	del_ar	PFHigh	PFLow	PFeThreeHalfHigh	PFeThreeHalfLow
-29.97	-63.250650180910405	71.14079933976376	63.25757075357198	71.16152302184497	0.5195254540491796	0.4797643058329615	0.0006584287808887149	5.1811336972241684e-5
-26.22375	315.2537486494133	19.388578537146632	-314.2557295205137	20.21040773139172	0.5152540820062742	0.4842033344237926	0.0005022265367587252	4.035703317424974e-5
-22.4775	77.01133646083969	11.706383954948196	-77.02007124516486	11.708249664982414	0.5097570888619205	0.4899058788353391	0.0003106210382090974	2.6411264528836835e-5
-18.73125	152.72364774800428	19.701291724692126	-152.75657224797203	19.706817832373787	0.5053034922796862	0.494516160616675	0.00016408977775677087	1.625732587918421e-5
-14.985	29.88302840041073	24.263855206089808	-29.895806783561063	24.27133799969068	0.5032780622828795	0.49661905679000373	9.153914145848763e-5	1.1341785659465427e-5
-11.23875	36.577944296451584	33.507485503771015	-36.59999849184967	33.527001183620186	0.5020630599322071	0.4978705953516854	5.7995350258422936e-5	8.349365847232677e-6
-7.4925	8.87343413549447	19.83390880899125	-8.8796516725892	19.864020524089337	0.50155210408207	0.4983978847672925	4.306510832628332e-5	6.9460423128684335e-6
-5.994	-0.41040111259532264	35.05140843100595	0.40351452825141493	35.12729133733245	0.501485911767952	0.4984678952976012	3.9451296853288315e-5	6.741637594675108e-6
-4.4955	-5.893533353847936	43.18521829110723	5.913644475880601	43.356628390989776	0.5015246770645435	0.49843081586083215	3.7940252802449004e-5	6.5668218196152195e-6
-2.997	-6.52879784526583	32.85826741282845	6.536612921887206	32.89680344306419	0.5016886915445625	0.49826744043934024	3.725284378813813e-5	6.615172310576043e-6
-1.4985	-31.107166552693702	40.29076020970035	31.264580159708856	40.49350642921237	0.5018492723406252	0.4981067172264089	3.724496152881011e-5	6.765471438796896e-6
-0.74925	-4.284374496607708	13.380191599552198	4.356795272952902	13.58617918124369	0.5019491094607407	0.49800642118947486	3.760899672285063e-5	6.860353060624626e-6
-0.374625	6.292366229720872	61.32516991410343	-6.389812408536738	62.27947699558824	0.5021843402306161	0.4977708891659942	3.78099622349797e-5	6.960641153629315e-6
0.374625	50.84952392012997	80.76939786089704	51.63442636069176	82.022971569621	0.5023714374872394	0.49758279767854957	3.8611224875414466e-5	7.153609335251396e-6
0.74925	-12.37468040437244	15.190514807072494	-12.56308377067366	15.42879122690282	0.5022948341971738	0.49765866798634795	3.9210327401124446e-5	7.287489075064573e-6
1.4985	-8.226596611678897	42.515749311235155	-8.282243187506268	42.73078782742372	0.5024617059722172	0.4974907595284017	4.001434469283743e-5	7.520154688809086e-6
2.997	-11.037348732122707	19.71448286903792	-11.051820321927371	19.744879752265014	0.5029639037442872	0.4969848499978222	4.305006138017392e-5	8.196196510087051e-6
4.4955	-77.19602994091551	56.937000662141024	-77.49207677606512	57.156108636011055	0.50337300313211	0.4965707597164892	4.7232022953790735e-5	9.005128447636656e-6
5.994	-17.01676307034989	61.27686798555239	-17.047962797521926	61.40014189195682	0.5043119584352848	0.4956235176820938	5.4147868274391576e-5	1.0376014347700664e-5
7.4925	2.556363480553472	75.11194963484611	2.5597711004205275	75.20762380902438	0.5056451732636708	0.4942781545613716	6.436264109388291e-5	1.230953386323163e-5
11.23875	-29.718756778810327	51.665844433312444	-29.737216154391344	51.69298155313806	0.5112593866275492	0.48861111575028493	0.00010919641931675302	2.0301202849372703e-5
14.985	118.52239172060351	23.910765153414676	118.56394429858945	23.918848563814688	0.5187389063328632	0.4810196638934431	0.0002116745821726778	2.9755191522130304e-5
18.73125	32.07624635668688	29.082275930542128	32.08370739076172	29.089274433833083	0.5149894792129046	0.48475302667049647	0.00023343246466721058	2.4061651933065765e-5
22.4775	-44.15000701233369	14.589473033412155	-44.15728759583518	14.591911096516116	0.5095178434420171	0.4903028998126029	0.00016237035277141633	1.6886392611175657e-5
26.22375	33.641801622243385	60.01694517657897	33.645579147673004	60.02314350967308	0.506796791982576	0.4930959908647685	9.284746809770348e-5	1.436968455841107e-5
29.97	-22.445194811345768	17.857299727948693	-22.447518488719385	17.858622065503766	0.5010130370293446	0.4989338782796373	4.351598022589949e-5	9.56871079328239e-6
