Speed	av	del_av	ar	del_ar	PFHigh	PFLow	PFeThreeHalfHigh	PFeThreeHalfLow
-29.97	42.60891194617159	18.669409597717056	-42.61203113664519	18.670748049842075	0.5015594131982493	0.4983812973232008	5.45164143201581e-5	4.773064230218341e-6
-26.22375	-12.432445838288892	4.2844618941968236	12.43348683722661	4.285225200568359	0.501378125560933	0.49857745516487617	4.053292014229597e-5	3.886354048158131e-6
-22.4775	10.963831245552774	4.650314332256818	-10.96552729327204	4.6509388042794155	0.5009033568283018	0.4990668347766897	2.7193652958406486e-5	2.614742053032928e-6
-18.73125	-0.7197493210470116	9.745002244031173	0.7199169947363216	9.746969774549695	0.5004813323240385	0.49950186640706706	1.5223532670546052e-5	1.5777362232982142e-6
-14.985	-3.160099837024076	9.491875770437252	3.16109399435996	9.494940414275533	0.5003131111671403	0.49967694381095334	8.818849314869326e-6	1.126172589991035e-6
-11.23875	2.005173057450432	3.7329179728763697	-2.006353369322701	3.735140355675516	0.5002144028569414	0.4997791017393943	5.638381051990221e-6	8.570226132187437e-7
-7.4925	-3.8501336167011013	6.734230501979048	3.854557459124639	6.7428997761256895	0.5001657731901612	0.4998292854030764	4.229062723916524e-6	7.123440386852179e-7
-5.994	-1.8250123612480345	3.224849817407648	1.8288346490219574	3.2316084357211228	0.5001626874286057	0.4998327039910221	3.918935953965192e-6	6.896444169148609e-7
-4.4955	-0.0375110772330341	7.832959831631292	0.03756206026042733	7.8633721125766405	0.5001687371638737	0.4998268369619774	3.7424948711105872e-6	6.833792786286294e-7
-2.997	-0.8681463763495005	3.1124032618595896	0.8692161135529053	3.1163014458888383	0.5001899830806105	0.49980563221815677	3.6908592165416225e-6	6.938420179093334e-7
-1.4985	-1.6152449295782214	2.648027881890295	1.6234919849068286	2.6615357322198347	0.500212997591742	0.49978257786543157	3.7073518418602767e-6	7.171909874608305e-7
-0.74925	2.3450994617336227	3.4055032577774833	-2.381629285536825	3.4583764106563826	0.5002260142451849	0.4997695141742792	3.739326437551836e-6	7.32254096343088e-7
-0.374625	-1.2618912880179587	2.1098907180366373	1.2815371022221411	2.142685553478593	0.5002551797242055	0.4997403008306597	3.774650597966723e-6	7.44794536303414e-7
0.374625	4.561441305488331	3.7502200099301133	4.6321779700608445	3.8083797274782	0.5002800069565398	0.499715366188837	3.854306506094538e-6	7.725481158421048e-7
0.74925	-2.165892463477252	3.132894395708232	-2.199431104443872	3.181500658961501	0.5002721868004669	0.4997231124556766	3.910444693343341e-6	7.902991632808015e-7
1.4985	4.142185333103274	3.7144440653009534	4.16325763889292	3.733345237097103	0.5002950109438776	0.49970015485311925	4.013461102569309e-6	8.207419013158217e-7
2.997	0.34510879196994426	2.7836974167815725	0.34567850612587186	2.787317732950781	0.5003618303409054	0.4996329211666295	4.338052350447868e-6	9.104401165024264e-7
4.4955	-0.8590540962381877	1.1536302532248512	-0.8623634191941507	1.1581285521074522	0.5004191827991955	0.49957503660911684	4.759317975706874e-6	1.0212737106847944e-6
5.994	5.483975934088931	3.8553725941325463	5.495305288328425	3.8634329422115328	0.5005478373764152	0.4994454812099772	5.47247606506584e-6	1.208937544161058e-6
7.4925	0.955579696694274	0.6823409512557883	0.956778716093115	0.683245383826166	0.5007304325004752	0.4992616181055547	6.476174727380071e-6	1.473219241291926e-6
11.23875	-6.244370139250853	4.876920437497678	-6.2479013490697115	4.8796998990106175	0.5014409033821342	0.4985458035235874	1.08225242698179e-5	2.4705700092700185e-6
14.985	-9.464820800254941	3.264844055865575	-9.467827153685555	3.2657756714017796	0.5017906688851482	0.4981884975828738	1.798468290546423e-5	2.8488490732054336e-6
18.73125	3.655966578950554	6.821177411784763	3.656333896607574	6.8226930850215135	0.5010618404326936	0.4989192719018714	1.7069760484809822e-5	1.817904950537711e-6
22.4775	-9.52273433225439	6.090954460351425	-9.52402598647346	6.091724370159715	0.5006859592651893	0.49930093346547594	1.1733021688697807e-5	1.3742476452228845e-6
26.22375	0.16885881051190804	2.2181190695358484	0.1694961852268234	2.215390685851925	0.5004979066477044	0.4994937864928747	7.071346714329273e-6	1.235512706348911e-6
29.97	-7.438946295320933	1.4988122968324784	-7.439526480176516	1.4989266186384258	0.4999872222361613	0.5000083884962887	3.5477695731709586e-6	8.414979767661373e-7
