Speed	av	del_av	ar	del_ar	PF1Down	PF0	PF1Up	PF2	PExc
-25.149	-257.8729306319423	10.219462331297331	257.89006358617445	10.208736353657406	0.40327826288830093	0.10894203203629474	0.140568167425664	0.31358217945787614	0.003554463238112318
-20.1192	-426.05453344616893	38.45260865375633	426.1060561635734	38.46460329188264	0.41010315406268816	0.11664291031080797	0.16848159187401157	0.2617908184363193	0.004491846448981831
-15.0894	-1136.5006185550203	37.352995070528806	1136.6202329257562	37.3778740165824	0.3287275793017066	0.09427178266499392	0.23700510386998425	0.27437138336428224	0.007056106213844599
-10.0596	-1507.354090255151	203.11779018764108	1507.869596805459	203.1791666630912	0.276812179755479	0.06531874123080454	0.2721488438167457	0.30507865216749774	0.009013298529431805
-5.0298	-624.2813506361468	91.40762654011824	625.0012696010875	91.52710505135852	0.3545209336589745	0.09083630363094843	0.2213212815419916	0.2701044383656509	0.007258227008596971
-3.77235	-645.6460569883203	55.00152848418815	646.889166819581	55.144269744427234	0.35728148020428135	0.11236183512723127	0.2383813547608753	0.21653050311118507	0.009098919089167426
-2.5149	-227.15844579904132	87.93045611124808	228.1322289267091	88.3523817188328	0.3664550670566303	0.10771601200341528	0.22709022697324124	0.23531436818346904	0.007768775118320982
-1.25745	4.101136072074539	70.52499981423038	-4.153363282256669	70.74144610794222	0.3653919419300245	0.10715235959834797	0.22552221769289257	0.2309881113055961	0.00732865995766331
-0.50298	180.45541470708565	51.8608880672735	-183.2453836927399	52.70769612964944	0.3641208877322754	0.1057417292768701	0.22088354855530934	0.23808567397287272	0.007180683833196344
-0.25149	257.92944505991255	43.63457636205931	-262.1576287012074	44.26735533174062	0.36376653282540883	0.10423020486598865	0.22084791102992363	0.22560012756539835	0.007122820934016888
0.25149	-185.77972364899549	48.29032818266769	-188.45247663286938	48.967788486788834	0.3623973725933469	0.09464109545294566	0.21224150956301405	0.25473496416723745	0.006129138161669842
0.50298	-279.6137359186938	72.7020962336022	-283.81052674641035	73.80446593493392	0.3570276762847743	0.09847693762948607	0.21010764295915027	0.2650725998022242	0.006492725973960632
1.25745	-425.18157590966445	94.07131213787005	-426.47299383539763	94.37286845620162	0.35793426146572754	0.0978957261064712	0.20593335064977591	0.27110096106504145	0.006502768342361953
2.5149	-602.0444921233832	77.79111183796802	-605.0247136150738	78.20378881024357	0.3584017792716591	0.0980378472760474	0.20192481183524982	0.28365370897265924	0.006510191399951707
3.77235	-1104.312368217401	24.96731962020236	-1106.552410495715	25.01429192706489	0.3604379342156192	0.09775111113505228	0.20278369193369686	0.26783695804111307	0.007956906845404678
5.0298	-934.0931058416526	67.4017397806372	-935.2753686325144	67.48857737330914	0.35398397065265225	0.08628579930941362	0.19170092059664395	0.30357698570399166	0.006710459286988907
10.0596	-2031.2907339615642	236.2296194009778	-2031.947754640118	236.32875280125833	0.27485065620902466	0.06555443309973114	0.21071375242309492	0.3691115475194935	0.00887081371923506
15.0894	-1161.2325053446898	206.24525214835973	-1161.3858097112782	206.27000448279927	0.3300501041505697	0.09558232736696017	0.1843589799821326	0.33329776008563755	0.005856677324490185
20.1192	-725.2085259314757	8.596806360844536	-725.23213259357	8.606517799892282	0.42421807876366685	0.12246116687102006	0.13901499176525925	0.2675482637154878	0.004463365448366426
25.149	-360.5584655856297	65.53373321137921	-360.58087761428015	65.5325931909086	0.42865664866059044	0.1139916360551918	0.11788828272288199	0.3025022824410777	0.0031359297146458793
