Speed	av	del_av	ar	del_ar	PF1Down	PF0	PF1Up	PF2	PExc
-25.149	-10451.766513830977	416.55122309588904	10457.420519617604	417.09594302154164	0.2557856973217243	0.06413590449025144	0.16354316653461795	0.345724048257708	0.1708111833957113
-20.1192	-14404.498158021393	387.0371440747518	14398.65338713338	387.9408182532772	0.24072057470767397	0.06378660520927755	0.20092098567248035	0.30684314567789317	0.18772868873268952
-15.0894	-14045.93122407528	413.04408608077694	14044.215284994629	413.99084708260403	0.23982556764093949	0.06565305280102651	0.21181805820575225	0.2930453056794999	0.18965801567279666
-10.0596	-6953.011500651061	212.2775185604936	6956.490748666854	212.36828967206668	0.24048010205107656	0.06687708116066231	0.23005569414466845	0.275108253282073	0.18747886936153432
-5.0298	4374.861252645985	240.06111695086028	-4377.930896398082	242.15341014676287	0.24707662012024326	0.06292199111241081	0.24307272995106516	0.2679331184504459	0.17899554036584864
-3.77235	5847.378916216671	383.6063612356884	-5825.769824498085	382.53752045029995	0.24880790381515247	0.06001327883448004	0.25233371865704884	0.2657756721772535	0.17306942651607873
-2.5149	6847.56736166537	371.64500434287305	-6783.4441330374375	368.21201813342464	0.25185528274480584	0.05255672839766795	0.26553065442718304	0.26983241748481407	0.16022491694554153
-1.25745	3634.694726084066	180.0941922373916	-3620.025544291934	180.2318237873573	0.25028567422321085	0.04515795023927033	0.27733440167558304	0.2846376864177509	0.14258428744419932
-0.50298	148.1542803840398	107.35433544360839	-169.19958949679244	105.18597980101053	0.2559800753714021	0.04218639684413227	0.2591185080730964	0.3143966834841418	0.1283183362272404
-0.25149	-904.6479546453916	94.5162741806842	889.5133554096362	94.30210698801325	0.2585129273087275	0.04066606097775687	0.24011713978486385	0.34082468361940216	0.11987918830926604
0.25149	-1070.5844020363788	108.58529189741608	-1049.9143510505303	109.53020469738806	0.25271223004245374	0.03848498741647048	0.22909529692217434	0.3687063553302584	0.11100113028865832
0.50298	-355.4860141104996	125.45262668798797	-361.4458256234439	123.1333700462169	0.24545831683450914	0.03776801435638461	0.2423396709611631	0.36044021053045106	0.11399378731750344
1.25745	1945.3033324967316	99.36817306552588	1961.3372588528534	95.15677776598649	0.2343569257528901	0.03948898532027119	0.26612906481541765	0.3338693084483209	0.12615571566311268
2.5149	2751.593388896431	163.0790976476992	2817.783689520327	159.42671398062555	0.2398803283004787	0.04715787126493743	0.2638626682742507	0.302288970094722	0.14681016206562247
3.77235	1034.305167513816	193.02494945713073	1067.4263717677993	189.90815608516215	0.24810967799411932	0.055995764027401085	0.2566346810747921	0.27417069525541976	0.16508918164828057
5.0298	-598.2909485790094	214.56211044254061	-580.5586930517437	212.58846071028262	0.2529259739120474	0.06148023564562112	0.24746647417265066	0.26496885832578515	0.17315845794390905
10.0596	-8826.439283157473	502.1304847560763	-8835.214822504659	502.6969241897526	0.24764992245376707	0.06775028805323804	0.23114173286147643	0.2664509311598551	0.1870071254716776
15.0894	-18357.356813205664	394.178006827318	-18354.757019837307	394.30800957005306	0.24164656750047983	0.06655426123198226	0.20837893593874654	0.29502718929234684	0.18839304603645934
20.1192	-17458.953055393005	289.237978369182	-17447.964041966563	289.777070811847	0.25181872319215953	0.06351018318676448	0.19941567667414464	0.30875057371132875	0.1765048432356165
25.149	-12281.229346012306	285.9871030033649	-12281.901375327147	286.6711123071881	0.2658748485435195	0.06721787740362921	0.1667129163892094	0.33224300387205186	0.16795135379160325
