Speed	av	del_av	ar	del_ar	LongSpeed	az	del_az	PF1Down	PF0	PF1Up	PF2	PExc
0.43956900000000004	0.0	0.0	0.0	0.0	-87.91380000000001	-550.1568339862516	3.293828692546712e-5	0.31349584478117987	0.1176031762635272	0.237910522474747	0.3290209822441887	0.0019694742363578154
0.43956900000000004	0.0	0.0	0.0	0.0	-65.93535	-832.8743820434019	1.6717291813699987e-5	0.3623078464359382	0.14569664151714487	0.24730978969038983	0.24165409474183125	0.0030316276146950924
0.43956900000000004	0.0	0.0	0.0	0.0	-43.956900000000005	-1342.2873503820115	1.851534528627676e-6	0.5002519042743682	0.21154367111223182	0.22642444771763182	0.05684152106327953	0.0049384558324886505
0.43956900000000004	0.0	0.0	0.0	0.0	-21.978450000000002	-1874.4064935636575	3.2749394149135693e-6	0.6544710403948676	0.2302647176065894	0.07065957095450953	0.037684088980227674	0.006920582063805733
0.43956900000000004	0.0	0.0	0.0	0.0	-13.18707	-1936.1722899300294	3.0566501550997157e-6	0.6945387574787821	0.19192122757540742	0.072780333366216	0.03362557794879862	0.00713410363079678
0.43956900000000004	0.0	0.0	0.0	0.0	-4.39569	-1677.5755418705703	6.124732095817936e-11	0.845591680642556	0.09945013978992372	0.024601862633842248	0.024217504821869927	0.006138812111806706
0.43956900000000004	0.0	0.0	0.0	0.0	-2.197845	-1793.6823743053444	3.3832057610224e-11	0.8520860399044234	0.09175538781262696	0.024764759144568483	0.024822213583052356	0.00657159955532792
0.43956900000000004	0.0	0.0	0.0	0.0	2.197845	-2361.3521098955966	4.439024456192401e-11	0.833217752659002	0.09595901576302411	0.030380509139722383	0.031743312100268435	0.008699410337981236
0.43956900000000004	0.0	0.0	0.0	0.0	4.39569	-2934.0764281384263	5.1610559306924975e-11	0.8052332857446353	0.11113440427213545	0.03441536853791722	0.03836236814763849	0.01085457329767631
0.43956900000000004	0.0	0.0	0.0	0.0	8.79138	-3209.363943532347	1.1522868961782562e-10	0.7661507728736607	0.14269209780145548	0.044162302923778346	0.035114467477462365	0.011880358923643827
0.43956900000000004	0.0	0.0	0.0	0.0	13.18707	-3044.953201363466	1.301094976958398e-7	0.8085086949079601	0.10222058338876504	0.04541683691251876	0.03261101121506767	0.011242873575687758
0.43956900000000004	0.0	0.0	0.0	0.0	17.58276	-3128.419698913064	3.86031138196936e-7	0.8571093420157252	0.06891166444349019	0.026016015500727845	0.036436738751821574	0.011526239288234718
0.43956900000000004	0.0	0.0	0.0	0.0	21.978450000000002	-3528.14640971867	1.1743730685308928e-6	0.9062874575049469	0.033505773240365404	0.017765230238166903	0.029424288622168907	0.013017250394354286
0.43956900000000004	0.0	0.0	0.0	0.0	26.37414	-4713.917863776918	3.540017548429802e-10	0.8944447899920955	0.020500702223175297	0.021419443236064234	0.046155413015956645	0.01747965153270938
0.43956900000000004	0.0	0.0	0.0	0.0	30.76983	-7006.206611388162	2.896795613077561e-6	0.7640025731465157	0.06704674630927249	0.03924217448618855	0.10376713795486298	0.025941368103161073
0.43956900000000004	0.0	0.0	0.0	0.0	35.16552	-6004.571980837357	1.640842389830734e-6	0.7799643001430516	0.05609647662475761	0.04394437843638997	0.09771825457402995	0.0222765902217724
0.43956900000000004	0.0	0.0	0.0	0.0	39.56121	-6120.665895920372	5.879784958229952e-6	0.7901067753149549	0.03776318549998996	0.05074402769369946	0.0986541773352616	0.022731834156095605
