displacement (mm),userSpeed (Gamma/kA),userSpeed (m/s),longSpeed (Gamma/kA),longSpeed (m/s),forceProjOnVelAve (1e-3\hbar*k*\Gamma),forceProjOnVelStd (1e-3\hbar*k*\Gamma),accelProjOnVelAve (mm/ms^2),accelProjOnVelStd (mm/ms^2),forceProjOnPosAve (1e-3\hbar*k*\Gamma),forceProjOnPosStd (1e-3\hbar*k*\Gamma),accelProjOnPosAve (mm/ms^2),accelProjOnPosStd (mm/ms^2),forceProjOnLongAve (1e-3\hbar*k*\Gamma),forceProjOnLongStd (1e-3\hbar*k*\Gamma),accelProjOnLongAve (mm/ms^2),accelProjOnLongStd (mm/ms^2),PF1Down,PF0,PF1Up,PF2,PExc
0.5,-5.0,-21.978450000000002,32.0,140.66208,-24.396783169785063,2.2125282161300817,-5.684185157739993,0.5154950125876924,24.384657152191227,2.2080442532556295,5.681359927513954,0.5144502980021078,0.0,0.0,0.0,0.0,0.2563592338650994,0.057506459208446284,0.23419290034130294,0.26341747369849794,0.188523932886667
0.5,-4.0,-17.58276,32.0,140.66208,-22.905587138000083,2.4820842653562747,-5.33675269944563,0.5782986405712441,22.91210424580151,2.499386439656608,5.338271114688265,0.5823298590179607,0.0,0.0,0.0,0.0,0.25232875758454304,0.05804266355265686,0.23036045273963363,0.27381899933898185,0.18544912678419764
0.5,-3.0,-13.18707,32.0,140.66208,-25.356399523049568,2.2478956599470172,-5.907765331994528,0.5237352423676744,25.36214526842151,2.2580035368759637,5.9091040281798435,0.5260902677665531,0.0,0.0,0.0,0.0,0.2638004834082902,0.0589256013940759,0.23085948123917124,0.25950187376361733,0.18691256019485797
0.5,-2.0,-8.79138,32.0,140.66208,-17.694553993255706,1.1449599081300312,-4.122638647945122,0.2667632068829592,17.683991500490762,1.1566324022785544,4.120177702000511,0.2694827710784148,0.0,0.0,0.0,0.0,0.2683898299919143,0.05589520927131621,0.2436338042272114,0.2605821438396855,0.17149901266988454
0.5,-1.0,-4.39569,32.0,140.66208,-4.642332916881482,0.94398002288575,-1.081613083158701,0.21993707932509823,4.597051867877677,0.9557486916582446,1.0710630911829926,0.2226790511620173,0.0,0.0,0.0,0.0,0.23438607566890407,0.053570209393785505,0.22810736145967647,0.3304079904969663,0.15352836298067868
0.5,-0.75,-3.2967675,32.0,140.66208,-1.2331762869160543,1.0022481313216545,-0.28731666376600035,0.23351291491112522,1.0733165102666633,1.0642468432130479,0.2500710743197871,0.24795794053108122,0.0,0.0,0.0,0.0,0.23176870820187148,0.05176536996674661,0.2166571716792154,0.35437020529773733,0.14543854485443988
0.5,-0.5,-2.197845,32.0,140.66208,3.6609486212021105,0.8052945421175852,0.8529612150530524,0.18762487054370655,-3.541316398304063,0.6524849723379202,-0.8250882081466868,0.15202190262546286,0.0,0.0,0.0,0.0,0.23096305052558383,0.0477177754868715,0.20384621194922117,0.38916467888304174,0.12830828315529044
0.5,-0.25,-1.0989225,32.0,140.66208,3.4520526514750727,1.24111772338739,0.8042907259000108,0.289166932098811,-3.4197905663208994,1.2100676869071803,-0.7967740109169383,0.2819326112754543,0.0,0.0,0.0,0.0,0.2332053380144547,0.043330907677429586,0.20079332591170532,0.4135091422855656,0.10916128611085449
0.5,-0.1,-0.43956900000000004,32.0,140.66208,1.0620336164271098,0.6316905794213704,0.24744228275932537,0.14717703521987582,-1.0214368095661839,0.6098532446213388,-0.2379836682606605,0.14208917369767857,0.0,0.0,0.0,0.0,0.2371512635285716,0.038962392499499995,0.21178483217691424,0.4148711747981132,0.09723033699690947
0.5,-0.05,-0.21978450000000002,32.0,140.66208,-0.06542165975200048,0.18424431633808463,-0.015242535246105283,0.042926922006009664,0.09596493991419357,0.18911934964125415,0.022358787358459562,0.04406275174850143,0.0,0.0,0.0,0.0,0.23401758019401658,0.035816116130613765,0.2164134523572673,0.4228341866973935,0.09091866462072018
0.5,0.05,0.21978450000000002,32.0,140.66208,0.8710601656319407,0.2198286740660985,0.20294754560575282,0.0512176903682826,0.9115001852402214,0.24121490645744054,0.21236963037965,0.05620044993510117,0.0,0.0,0.0,0.0,0.23185268431743267,0.036146283599709575,0.22275158189140504,0.4193634300085523,0.08988602018291195
0.5,0.1,0.43956900000000004,32.0,140.66208,1.9579317980976776,0.443933795229496,0.456176815982746,0.1034317464028565,1.9899000511854688,0.4467188465530661,0.4636250712898451,0.10408063307315275,0.0,0.0,0.0,0.0,0.2380775671340941,0.0389687709097656,0.21719890098402422,0.4096105187488964,0.09614424222322823
0.5,0.25,1.0989225,32.0,140.66208,3.573875416473001,0.7522867239909111,0.8326741052929824,0.17527462539282193,3.6298206664150046,0.7683110962916697,0.845708740111569,0.1790081298700384,0.0,0.0,0.0,0.0,0.23605857339995806,0.043257964620932246,0.2056127241274225,0.4062340677363777,0.10883667011531897
0.5,0.5,2.197845,32.0,140.66208,2.223808309061297,0.5915147035092234,0.5181231515669719,0.13781649305455224,2.3450297145339407,0.6369774238019378,0.5463664207304799,0.14840881246485785,0.0,0.0,0.0,0.0,0.23351672857046282,0.04835795810355026,0.204622041877418,0.3836527959753626,0.1298504754732154
0.5,0.75,3.2967675,32.0,140.66208,-3.0761424000582855,1.3695594938411328,-0.7167077254332966,0.31909246777972855,-2.982435458270045,1.3214140830069905,-0.6948750270819175,0.30787511064816797,0.0,0.0,0.0,0.0,0.2346729248407001,0.05164777023685128,0.22165145290142943,0.34592568933924817,0.14610216268178125
0.5,1.0,4.39569,32.0,140.66208,-5.676979905656276,1.0366332603335071,-1.3226745795111268,0.24152427602443013,-5.630355693535103,1.0369050428557858,-1.31181164513629,0.2415875983964215,0.0,0.0,0.0,0.0,0.23576234541433294,0.053338689381983384,0.231236669765299,0.32606054699592046,0.1536017484424755
0.5,2.0,8.79138,32.0,140.66208,-18.845635862595344,1.4502271133206586,-4.390828205212135,0.33788714583890883,-18.86264154979229,1.4356811426847451,-4.39479034538813,0.3344980928716315,0.0,0.0,0.0,0.0,0.26979908868650704,0.05634464723077069,0.23988600301355367,0.2618072568995723,0.17216300416960803
0.5,3.0,13.18707,32.0,140.66208,-26.123868193961734,2.4944548926462993,-6.086577185912719,0.5811808621963056,-26.11534790399353,2.4843564218252188,-6.084592051010308,0.5788280283182661,0.0,0.0,0.0,0.0,0.2652522724051029,0.059737839030289216,0.22924216046727647,0.258288676169178,0.18747905192816675
0.5,4.0,17.58276,32.0,140.66208,-22.79419744310112,1.4290308851881268,-5.310800111923598,0.33294865519805156,-22.786790354936535,1.411578765861908,-5.309074340935096,0.3288825011909913,0.0,0.0,0.0,0.0,0.25639300160365475,0.05733641975892182,0.2287564106331268,0.273766750144036,0.18374741786027343
0.5,5.0,21.978450000000002,32.0,140.66208,-23.229997086222138,2.4658601335638757,-5.412336689346018,0.5745185943049074,-23.213791758659806,2.4579124937242525,-5.408561024260787,0.5726668806547489,0.0,0.0,0.0,0.0,0.2560577624001051,0.05746529660378186,0.2352601148974658,0.2635419379114197,0.18767488818724065
1.5,-5.0,-21.978450000000002,32.0,140.66208,-23.008865081531155,2.772896397245311,-5.360815337116168,0.6460547046502835,22.98995690644109,2.769663557345456,5.356409937951085,0.6453014881115201,0.0,0.0,0.0,0.0,0.260386986508373,0.056382992967474455,0.24138828211658803,0.25848556490553154,0.18335617350204517
1.5,-4.0,-17.58276,32.0,140.66208,-19.767608447508007,1.0848302086199724,-4.605637790825627,0.25275364082189994,19.765191048198968,1.0930530062958714,4.605074563076413,0.2546694632555038,0.0,0.0,0.0,0.0,0.2567251466018735,0.05664381435547018,0.2360982554998853,0.26920997153498905,0.18132281200779474
1.5,-3.0,-13.18707,32.0,140.66208,-24.06478802070955,2.6354848081562596,-5.606833898531612,0.6140392987762502,24.029291821253327,2.6327982642561145,5.598563670087924,0.6134133632643203,0.0,0.0,0.0,0.0,0.2650316373505844,0.06013696410338076,0.2337396094133158,0.258712539509519,0.18237924962321328
1.5,-2.0,-8.79138,32.0,140.66208,-16.802622304608704,1.383512927787017,-3.9148282644596373,0.3223434661422065,16.760891999091506,1.3722179871453135,3.905105557101128,0.31971186780785565,0.0,0.0,0.0,0.0,0.2719873626744371,0.058282693969380774,0.24151433260781302,0.2610321319900805,0.16718347875830028
1.5,-1.0,-4.39569,32.0,140.66208,-3.553418509900524,0.7474638341679198,-0.8279078685353201,0.17415094451413893,3.599867043945211,0.7385131951333341,0.8387298718288763,0.17206554295940893,0.0,0.0,0.0,0.0,0.23561919139828538,0.05395410502042523,0.22499466874303636,0.33682333659521835,0.14860869824304476
1.5,-0.75,-3.2967675,32.0,140.66208,0.5783066146409291,0.8266497826115741,0.13473915198934774,0.19260040933548608,-0.5263827031055153,0.8045533462475376,-0.12264144528648475,0.18745217996666685,0.0,0.0,0.0,0.0,0.2329737726051268,0.05267219555003718,0.21326155922527476,0.3597364660932085,0.1413560065263631
1.5,-0.5,-2.197845,32.0,140.66208,5.533637892727429,1.176820562653852,1.2892774493771906,0.27418639289481317,-5.674649079003407,1.1418860188419604,-1.3221315222493024,0.2660470241081158,0.0,0.0,0.0,0.0,0.23148671385727626,0.048730130966911776,0.19109934135079026,0.4054323806212324,0.12325143320379768
1.5,-0.25,-1.0989225,32.0,140.66208,3.932469821919341,1.3617624992114508,0.916222701962526,0.3172758528251838,-3.9304525131508825,1.374901798993654,-0.9157526909581879,0.32033716678142676,0.0,0.0,0.0,0.0,0.23510717785285581,0.045751601407598215,0.17857205686574676,0.4342107508913308,0.10635841298247735
1.5,-0.1,-0.43956900000000004,32.0,140.66208,0.3994633573934543,0.512504323879306,0.09307061801364788,0.11940793385745316,-0.43390472229285415,0.42614343965692375,-0.10109508147717262,0.09928678702879559,0.0,0.0,0.0,0.0,0.24533889341778753,0.04185759254486504,0.18137672698226723,0.4353257554892519,0.09610103156583691
1.5,-0.05,-0.21978450000000002,32.0,140.66208,-0.15346189618429287,0.1556532566735987,-0.035754952876317185,0.03626551603875889,0.21816752399079703,0.16954393443398671,0.05083066046613954,0.03950189289250466,0.0,0.0,0.0,0.0,0.2496613234879661,0.03972934361283499,0.1877744051437274,0.43053858611265855,0.0922963416428248
1.5,0.05,0.21978450000000002,32.0,140.66208,1.7696643703525452,0.31018293689919885,0.41231255277118767,0.07226925098429525,1.7403782489470767,0.324555324582422,0.4054892049772497,0.0756178610113516,0.0,0.0,0.0,0.0,0.2509304834309502,0.04114746805697271,0.19484267860854954,0.4207232132955053,0.0923561566080336
1.5,0.1,0.43956900000000004,32.0,140.66208,2.4738342439045864,0.6419617100136684,0.5763764752939463,0.149570096946893,2.384326354369486,0.6459158816352535,0.5555221104518567,0.1504913759321654,0.0,0.0,0.0,0.0,0.2516835398279806,0.04322991883246044,0.19407983236194498,0.4148652766981029,0.09614143227951964
1.5,0.25,1.0989225,32.0,140.66208,3.376417247181383,0.6537678640079778,0.7866684992525933,0.15232080243283422,3.3918717728706724,0.6771099771940315,0.7902692356665548,0.15775926095415174,0.0,0.0,0.0,0.0,0.24362833626743036,0.04665269959291246,0.1908045173810369,0.4110646795815228,0.10784976717710701
1.5,0.5,2.197845,32.0,140.66208,1.6280930474424486,0.6233404160226601,0.3793279741549456,0.14523153795798943,1.798419451726757,0.613166259980464,0.4190121740130295,0.1428610702465247,0.0,0.0,0.0,0.0,0.240416483112676,0.05102568827738796,0.200019769906228,0.38039057734494125,0.1281474813587763
1.5,0.75,3.2967675,32.0,140.66208,-3.4582642950006117,1.2681514396341167,-0.8057379712883607,0.295465493986204,-3.4104044072694735,1.280675241373883,-0.7945871379346683,0.29838340359224674,0.0,0.0,0.0,0.0,0.24154329805058308,0.05325630322225557,0.22089256418797762,0.34105658371089076,0.1432512508283029
